flight_number,timestamp,altitude_baro,ground_speed,air_speed,latitude,longitude,track_angle,roll_angle,emergency,wind_direction,wind_speed,temperature,on_ground,lga_type,origin,destination
UAL709,7/1/2026 4:01:00 PM,4900,277.7,250,40.5904080000,-74.0331420000,32.9500008,-2.46,none,141,163,22,F,arrival,ORD,LGA
AAL1046,7/1/2026 4:01:00 PM,4025,280.2,250,40.7144940000,-73.9305600000,47.3100014,8.6099997,none,283,14,20,F,arrival,MIA,LGA
UAL709,7/1/2026 4:01:00 PM,4875,277.7,250,40.5908200000,-74.0327760000,32.9500008,-2.46,none,141,163,22,F,arrival,ORD,LGA
AAL1046,7/1/2026 4:01:00 PM,4000,280.2,250,40.7149130000,-73.9299360000,47.3100014,8.6099997,none,283,14,20,F,arrival,MIA,LGA
UAL2133,7/1/2026 4:01:00 PM,17975,423.3,297,40.8752390000,-76.0557280000,110.3199997,2.29,none,324,33,-4,F,arrival,IAH,LGA
AAL1056,7/1/2026 4:01:01 PM,31625,475.8,282,41.1295620000,-77.4646610000,99.6800003,-0.35,none,309,13,-35,F,arrival,DFW,LGA
UAL709,7/1/2026 4:01:01 PM,4875,278.2,250,40.5912780000,-74.0324100000,33.1199989,-2.46,none,141,163,22,F,arrival,ORD,LGA
SWA1078,7/1/2026 4:01:01 PM,37000,464.1,,36.3381500000,-79.4598770000,55.1800003,,none,,,,F,arrival,LAS,LGA
UAL669,7/1/2026 4:01:01 PM,35000,455.1,,41.5715210000,-81.6364020000,98.5899963,,none,,,,F,arrival,ORD,LGA
AAL1046,7/1/2026 4:01:01 PM,4000,280,250,40.7153320000,-73.9292600000,48.9099998,8.6099997,none,283,14,20,F,arrival,MIA,LGA
UAL709,7/1/2026 4:01:01 PM,4850,278.2,250,40.5917820000,-74.0319340000,33.1199989,-2.46,none,141,163,22,F,arrival,ORD,LGA
AAL1046,7/1/2026 4:01:01 PM,4000,279.9,250,40.7157510000,-73.9285630000,50.5099983,8.6099997,none,283,14,20,F,arrival,MIA,LGA
UAL709,7/1/2026 4:01:02 PM,4850,278.2,250,40.5923410000,-74.0314970000,33.1199989,-2.46,none,141,163,22,F,arrival,ORD,LGA
AAL1046,7/1/2026 4:01:02 PM,4000,279.9,250,40.7161230000,-73.9280010000,50.5099983,8.6099997,none,283,14,20,F,arrival,MIA,LGA
UAL709,7/1/2026 4:01:02 PM,4825,278.2,250,40.5928800000,-74.0310060000,33.1199989,-2.46,none,141,163,22,F,arrival,ORD,LGA
AAL1046,7/1/2026 4:01:02 PM,4000,280,250,40.7165890000,-73.9271890000,52.1100006,8.6099997,none,283,14,20,F,arrival,MIA,LGA
UAL709,7/1/2026 4:01:03 PM,4825,278.2,250,40.5934120000,-74.0305610000,33.1199989,-2.46,none,141,163,22,F,arrival,ORD,LGA
UAL2133,7/1/2026 4:01:03 PM,17925,423.1,297,40.8737030000,-76.0504220000,110.6200027,2.29,none,324,33,-4,F,arrival,IAH,LGA
AAL1046,7/1/2026 4:01:03 PM,4000,280,250,40.7168880000,-73.9266360000,52.1100006,18.2800007,none,308,92,25,F,arrival,MIA,LGA
UAL709,7/1/2026 4:01:03 PM,4825,278.2,249,40.5938310000,-74.0301860000,33.1199989,0.18,none,280,11,18,F,arrival,ORD,LGA
AAL1046,7/1/2026 4:01:03 PM,4000,280,250,40.7172090000,-73.9260860000,52.1100006,18.2800007,none,308,92,25,F,arrival,MIA,LGA
UAL709,7/1/2026 4:01:04 PM,4800,278.2,249,40.5944820000,-74.0296240000,33.1199989,0.18,none,280,11,18,F,arrival,ORD,LGA
AAL1046,7/1/2026 4:01:04 PM,4000,280.2,250,40.7175750000,-73.9254150000,53.4199982,18.2800007,none,308,92,25,F,arrival,MIA,LGA
UAL709,7/1/2026 4:01:04 PM,4800,278.2,249,40.5949010000,-74.0292500000,33.1199989,0.18,none,280,11,18,F,arrival,ORD,LGA
AAL1046,7/1/2026 4:01:04 PM,3975,280.2,250,40.7179860000,-73.9246920000,53.4199982,18.2800007,none,308,92,25,F,arrival,MIA,LGA
UAL709,7/1/2026 4:01:04 PM,4775,277.4,249,40.5954600000,-74.0288130000,33.2299995,0.18,none,280,11,18,F,arrival,ORD,LGA
AAL1046,7/1/2026 4:01:05 PM,3975,279.7,250,40.7183070000,-73.9240720000,54.6100006,18.2800007,none,308,92,25,F,arrival,MIA,LGA
UAL2133,7/1/2026 4:01:05 PM,17875,423.5,297,40.8722080000,-76.0451050000,110.75,2.29,none,324,33,-4,F,arrival,IAH,LGA
UAL709,7/1/2026 4:01:05 PM,4775,277.4,249,40.5959930000,-74.0283200000,33.2299995,0.18,none,280,11,18,F,arrival,ORD,LGA
AAL1046,7/1/2026 4:01:05 PM,3975,279.7,250,40.7186370000,-73.9235060000,54.6100006,18.2800007,none,308,92,25,F,arrival,MIA,LGA
UAL709,7/1/2026 4:01:06 PM,4750,277.4,249,40.5966340000,-74.0277710000,33.2299995,0.18,none,280,11,18,F,arrival,ORD,LGA
AAL1046,7/1/2026 4:01:06 PM,3975,280.4,250,40.7190100000,-73.9227570000,55.4599991,18.2800007,none,308,92,25,F,arrival,MIA,LGA
UAL709,7/1/2026 4:01:06 PM,4750,277.4,249,40.5970460000,-74.0274050000,33.2299995,0.18,none,280,11,18,F,arrival,ORD,LGA
AAL1046,7/1/2026 4:01:06 PM,3975,280.4,250,40.7193360000,-73.9221330000,55.4599991,18.2800007,none,308,92,25,F,arrival,MIA,LGA
UAL709,7/1/2026 4:01:06 PM,4725,277.9,249,40.5976010000,-74.0269400000,33.4000015,0.18,none,280,11,18,F,arrival,ORD,LGA
AAL1046,7/1/2026 4:01:07 PM,3975,280.4,250,40.7196610000,-73.9214460000,56.2000008,18.2800007,none,308,92,25,F,arrival,MIA,LGA
UAL709,7/1/2026 4:01:07 PM,4725,277.9,249,40.5980200000,-74.0265660000,33.4000015,0.18,none,280,11,18,F,arrival,ORD,LGA
AAL1046,7/1/2026 4:01:07 PM,3975,280.4,250,40.7199870000,-73.9207600000,56.2000008,18.2800007,none,308,92,25,F,arrival,MIA,LGA
SWA4044,7/1/2026 4:01:07 PM,35000,471.5,,41.3250730000,-79.1537480000,97.9199982,,none,,,,F,arrival,MDW,LGA
UAL2133,7/1/2026 4:01:07 PM,17825,423.5,297,40.8705370000,-76.0393110000,110.75,2.29,none,324,33,-4,F,arrival,IAH,LGA
UAL709,7/1/2026 4:01:08 PM,4700,277.9,249,40.5985570000,-74.0261230000,33.4000015,0.18,none,280,11,18,F,arrival,ORD,LGA
AAL1046,7/1/2026 4:01:08 PM,3975,280.4,250,40.7203600000,-73.9200110000,56.9300003,18.2800007,none,308,92,25,F,arrival,MIA,LGA
UAL709,7/1/2026 4:01:08 PM,4700,277.9,249,40.5990910000,-74.0256290000,33.4000015,0.18,none,280,11,18,F,arrival,ORD,LGA
AAL1046,7/1/2026 4:01:08 PM,3975,280.4,250,40.7207320000,-73.9192620000,56.9300003,18.2800007,none,308,92,25,F,arrival,MIA,LGA
UAL709,7/1/2026 4:01:08 PM,4700,277.9,249,40.5996500000,-74.0251920000,33.4000015,0.18,none,280,11,18,F,arrival,ORD,LGA
AAL1046,7/1/2026 4:01:08 PM,3975,281,250,40.7210540000,-73.9185790000,57.5,18.2800007,none,308,92,25,F,arrival,MIA,LGA
UAL709,7/1/2026 4:01:09 PM,4675,277.9,249,40.6003010000,-74.0246300000,33.4000015,0.18,none,280,11,18,F,arrival,ORD,LGA
AAL1046,7/1/2026 4:01:09 PM,3975,281,250,40.7213840000,-73.9178880000,57.5,18.2800007,none,308,92,25,F,arrival,MIA,LGA
AAL1046,7/1/2026 4:01:09 PM,3975,281,250,40.7216950000,-73.9172360000,57.5,18.2800007,none,308,92,25,F,arrival,MIA,LGA
UAL709,7/1/2026 4:01:09 PM,4675,277.9,249,40.6008000000,-74.0241700000,33.4000015,0.18,none,280,11,18,F,arrival,ORD,LGA
UAL2133,7/1/2026 4:01:10 PM,17725,423.8,297,40.8688610000,-76.0335060000,110.8700027,2.29,none,324,33,-4,F,arrival,IAH,LGA
UAL709,7/1/2026 4:01:10 PM,4650,277.9,249,40.6012570000,-74.0238040000,33.4000015,0.18,none,280,11,18,F,arrival,ORD,LGA
AAL1046,7/1/2026 4:01:10 PM,3975,280.8,250,40.7220360000,-73.9165150000,57.9500008,18.2800007,none,308,92,25,F,arrival,MIA,LGA
UAL709,7/1/2026 4:01:10 PM,4650,277.9,249,40.6017910000,-74.0233200000,33.4000015,0.18,none,280,11,18,F,arrival,ORD,LGA
AAL1046,7/1/2026 4:01:10 PM,3975,280.6,250,40.7224270000,-73.9156490000,58.4099998,18.2800007,none,308,92,25,F,arrival,MIA,LGA
AAL1056,7/1/2026 4:01:11 PM,31475,474.6,282,41.1258540000,-77.4358520000,99.5800018,-0.35,none,309,13,-35,F,arrival,DFW,LGA
SWA1078,7/1/2026 4:01:11 PM,37000,464.1,,36.3504180000,-79.4380190000,55.1800003,,none,,,,F,arrival,LAS,LGA
UAL669,7/1/2026 4:01:11 PM,35000,455.3,,41.5682620000,-81.6078510000,98.7200012,,none,,,,F,arrival,ORD,LGA
UAL709,7/1/2026 4:01:11 PM,4625,277.9,249,40.6024430000,-74.0227580000,33.4000015,0.18,none,280,11,18,F,arrival,ORD,LGA
AAL1046,7/1/2026 4:01:11 PM,3975,280.6,250,40.7228390000,-73.9147950000,58.4099998,18.2800007,none,308,92,25,F,arrival,MIA,LGA
UAL2133,7/1/2026 4:01:11 PM,17675,424.2,297,40.8675840000,-76.0291140000,111,2.29,none,324,33,-4,F,arrival,IAH,LGA
UAL709,7/1/2026 4:01:12 PM,4625,277.1,249,40.6030880000,-74.0222170000,33.5200005,0.18,none,280,11,18,F,arrival,ORD,LGA
AAL1046,7/1/2026 4:01:12 PM,3975,281.8,250,40.7231600000,-73.9140630000,58.7900009,18.2800007,none,308,92,25,F,arrival,MIA,LGA
UAL709,7/1/2026 4:01:12 PM,4625,277.1,249,40.6035000000,-74.0218510000,33.5200005,0.18,none,280,11,18,F,arrival,ORD,LGA
AAL1046,7/1/2026 4:01:12 PM,3975,281.8,250,40.7235720000,-73.9132070000,58.7900009,18.2800007,none,308,92,25,F,arrival,MIA,LGA
UAL709,7/1/2026 4:01:12 PM,4600,277.1,249,40.6040260000,-74.0213840000,33.5200005,0.18,none,280,11,18,F,arrival,ORD,LGA
AAL1046,7/1/2026 4:01:13 PM,3950,281.3,250,40.7238980000,-73.9124580000,58.9700012,18.2800007,none,308,92,25,F,arrival,MIA,LGA
UAL709,7/1/2026 4:01:13 PM,4600,277.1,249,40.6045530000,-74.0208740000,33.5200005,0.18,none,280,11,18,F,arrival,ORD,LGA
AAL1046,7/1/2026 4:01:13 PM,3950,281.3,250,40.7241770000,-73.9118330000,58.9700012,18.2800007,none,308,92,25,F,arrival,MIA,LGA
UAL709,7/1/2026 4:01:13 PM,4575,277.1,249,40.6050960000,-74.0204480000,33.5200005,0.18,none,280,11,18,F,arrival,ORD,LGA
AAL1046,7/1/2026 4:01:14 PM,3950,281.6,250,40.7245330000,-73.9110720000,59.25,18.2800007,none,308,92,25,F,arrival,MIA,LGA
UAL709,7/1/2026 4:01:14 PM,4575,277.1,249,40.6056520000,-74.0199580000,33.5200005,0.18,none,280,11,18,F,arrival,ORD,LGA
AAL1046,7/1/2026 4:01:14 PM,3950,281.6,250,40.7248750000,-73.9103350000,59.25,18.2800007,none,308,92,25,F,arrival,MIA,LGA
UAL2133,7/1/2026 4:01:14 PM,17575,424.2,297,40.8656030000,-76.0223940000,111,2.29,none,324,33,-4,F,arrival,IAH,LGA
UAL709,7/1/2026 4:01:14 PM,4550,277.1,249,40.6061670000,-74.0195120000,33.5200005,0.18,none,280,11,18,F,arrival,ORD,LGA
AAL1046,7/1/2026 4:01:15 PM,3950,282,251,40.7251280000,-73.9097290000,59.5200005,2.46,none,312,42,20,F,arrival,MIA,LGA
UAL709,7/1/2026 4:01:15 PM,4550,277.1,250,40.6065860000,-74.0191370000,33.5200005,-0.53,none,288,13,24,F,arrival,ORD,LGA
AAL1046,7/1/2026 4:01:15 PM,3950,282,251,40.7254800000,-73.9088990000,59.5200005,2.46,none,312,42,20,F,arrival,MIA,LGA
UAL709,7/1/2026 4:01:15 PM,4550,277.1,250,40.6071450000,-74.0187000000,33.5200005,-0.53,none,288,13,24,F,arrival,ORD,LGA
AAL1046,7/1/2026 4:01:16 PM,3950,281.4,251,40.7258530000,-73.9080880000,59.7000008,2.46,none,312,42,20,F,arrival,MIA,LGA
UAL709,7/1/2026 4:01:16 PM,4525,277.1,250,40.6075640000,-74.0183260000,33.5200005,-0.53,none,288,13,24,F,arrival,ORD,LGA
AAL1046,7/1/2026 4:01:16 PM,3950,281.4,251,40.7261320000,-73.9075260000,59.7000008,2.46,none,312,42,20,F,arrival,MIA,LGA
UAL709,7/1/2026 4:01:16 PM,4525,276.5,250,40.6080780000,-74.0178220000,33.3499985,-0.53,none,288,13,24,F,arrival,ORD,LGA
UAL2133,7/1/2026 4:01:16 PM,17500,423.6,297,40.8640590000,-76.0170900000,111.1699982,2.29,none,324,33,-4,F,arrival,IAH,LGA
AAL1046,7/1/2026 4:01:17 PM,3950,282.3,251,40.7264580000,-73.9067150000,59.7999992,2.46,none,312,42,20,F,arrival,MIA,LGA
UAL709,7/1/2026 4:01:17 PM,4500,276.5,250,40.6086340000,-74.0173890000,33.3499985,-0.53,none,288,13,24,F,arrival,ORD,LGA
AAL1046,7/1/2026 4:01:17 PM,3950,282.3,251,40.7267760000,-73.9060060000,59.7999992,2.46,none,312,42,20,F,arrival,MIA,LGA
UAL709,7/1/2026 4:01:17 PM,4500,276.5,250,40.6090530000,-74.0170150000,33.3499985,-0.53,none,288,13,24,F,arrival,ORD,LGA
SWA4044,7/1/2026 4:01:17 PM,35000,471.6,,41.3220060000,-79.1249390000,98.0400009,,none,,,,F,arrival,MDW,LGA
AAL1046,7/1/2026 4:01:17 PM,3950,281.8,251,40.7270630000,-73.9054040000,59.9799995,2.46,none,312,42,20,F,arrival,MIA,LGA
UAL709,7/1/2026 4:01:18 PM,4500,276.5,250,40.6094720000,-74.0166400000,33.3499985,-0.53,none,288,13,24,F,arrival,ORD,LGA
AAL1046,7/1/2026 4:01:18 PM,3950,281.8,251,40.7273710000,-73.9046630000,59.9799995,2.46,none,312,42,20,F,arrival,MIA,LGA
UAL709,7/1/2026 4:01:18 PM,4475,276.5,250,40.6100010000,-74.0161740000,33.3499985,-0.53,none,288,13,24,F,arrival,ORD,LGA
AAL1046,7/1/2026 4:01:18 PM,3950,281.8,251,40.7276680000,-73.9039680000,59.9799995,2.46,none,312,42,20,F,arrival,MIA,LGA
UAL2133,7/1/2026 4:01:18 PM,17400,422.7,297,40.8625770000,-76.0120320000,111.2200012,2.29,none,,,-4,F,arrival,IAH,LGA
UAL709,7/1/2026 4:01:19 PM,4475,276.5,250,40.6105430000,-74.0157040000,33.3499985,-0.53,none,288,13,24,F,arrival,ORD,LGA
AAL1046,7/1/2026 4:01:19 PM,3950,282.7,251,40.7279660000,-73.9032590000,60.0800018,2.46,none,312,42,20,F,arrival,MIA,LGA
UAL709,7/1/2026 4:01:19 PM,4450,276.5,250,40.6109620000,-74.0153300000,33.3499985,-0.53,none,288,13,24,F,arrival,ORD,LGA
AAL1046,7/1/2026 4:01:19 PM,3950,282.7,251,40.7283200000,-73.9024700000,60.0800018,2.46,none,312,42,20,F,arrival,MIA,LGA
UAL709,7/1/2026 4:01:20 PM,4450,276.5,250,40.6116030000,-74.0147710000,33.3499985,-0.53,none,288,13,24,F,arrival,ORD,LGA
AAL1046,7/1/2026 4:01:20 PM,3950,282.7,251,40.7286070000,-73.9018550000,60.0800018,2.46,none,312,42,20,F,arrival,MIA,LGA
UAL709,7/1/2026 4:01:20 PM,4425,276.5,250,40.6122440000,-74.0142210000,33.3499985,-0.53,none,288,13,24,F,arrival,ORD,LGA
AAL1046,7/1/2026 4:01:20 PM,3950,282.7,251,40.7289720000,-73.9010340000,60.0800018,2.46,none,312,42,20,F,arrival,MIA,LGA
AAL1046,7/1/2026 4:01:21 PM,3950,282.2,251,40.7295770000,-73.8995990000,60.2599983,2.46,none,312,42,20,F,arrival,MIA,LGA
UAL709,7/1/2026 4:01:21 PM,4400,276.5,250,40.6136620000,-74.0130200000,33.3499985,-0.53,none,288,13,24,F,arrival,ORD,LGA
UAL2133,7/1/2026 4:01:21 PM,17300,422.7,297,40.8607180000,-76.0057980000,111.2200012,2.29,none,,,-4,F,arrival,IAH,LGA
UAL709,7/1/2026 4:01:21 PM,4425,276.5,250,40.6127010000,-74.0138550000,33.3499985,-0.53,none,288,13,24,F,arrival,ORD,LGA
SWA1078,7/1/2026 4:01:21 PM,37000,464.1,,36.3628230000,-79.4159890000,55.1800003,,none,,,,F,arrival,LAS,LGA
AAL1046,7/1/2026 4:01:21 PM,3950,282.2,251,40.7292940000,-73.9002080000,60.2599983,2.46,none,312,42,20,F,arrival,MIA,LGA
UAL709,7/1/2026 4:01:21 PM,4400,276.5,250,40.6131130000,-74.0134890000,33.3499985,-0.53,none,288,13,24,F,arrival,ORD,LGA
UAL669,7/1/2026 4:01:21 PM,35000,455.3,,41.5650790000,-81.5801660000,98.7200012,,none,,,,F,arrival,ORD,LGA
AAL1056,7/1/2026 4:01:21 PM,31300,473.6,283,41.1220120000,-77.4059850000,99.5999985,0,none,295,11,-35,F,arrival,DFW,LGA
AAL1046,7/1/2026 4:01:22 PM,3950,283,251,40.7299490000,-73.8987250000,60.3600006,2.46,none,312,42,20,F,arrival,MIA,LGA
UAL709,7/1/2026 4:01:22 PM,4400,276.5,250,40.6141660000,-74.0125730000,33.3499985,-0.53,none,288,13,24,F,arrival,ORD,LGA
AAL1046,7/1/2026 4:01:23 PM,3950,283,251,40.7303220000,-73.8978510000,60.3600006,2.46,none,312,42,20,F,arrival,MIA,LGA
UAL709,7/1/2026 4:01:23 PM,4375,276,250,40.6147330000,-74.0121460000,33.1699982,-0.53,none,288,13,24,F,arrival,ORD,LGA
UAL2133,7/1/2026 4:01:23 PM,17225,423,297,40.8593440000,-76.0012210000,111.3499985,2.29,none,,,-4,F,arrival,IAH,LGA
UAL709,7/1/2026 4:01:23 PM,4375,276,250,40.6153380000,-74.0115840000,33.1699982,-0.53,none,288,13,24,F,arrival,ORD,LGA
AAL1046,7/1/2026 4:01:23 PM,3950,283,251,40.7306940000,-73.8969770000,60.3600006,2.46,none,312,42,20,F,arrival,MIA,LGA
UAL709,7/1/2026 4:01:24 PM,4350,276,250,40.6158030000,-74.0112100000,33.1699982,-0.53,none,288,13,24,F,arrival,ORD,LGA
AAL1046,7/1/2026 4:01:24 PM,3950,283,251,40.7309740000,-73.8962900000,60.3600006,2.46,none,312,42,20,F,arrival,MIA,LGA
UAL709,7/1/2026 4:01:24 PM,4350,276,250,40.6163180000,-74.0107420000,33.1699982,-0.53,none,288,13,24,F,arrival,ORD,LGA
AAL1046,7/1/2026 4:01:24 PM,3950,283,251,40.7313460000,-73.8954790000,60.3600006,2.46,none,312,42,20,F,arrival,MIA,LGA
UAL709,7/1/2026 4:01:25 PM,4325,276,250,40.6169670000,-74.0102110000,33.1699982,-0.53,none,288,13,24,F,arrival,ORD,LGA
AAL1046,7/1/2026 4:01:25 PM,3950,283,251,40.7316720000,-73.8947300000,60.3600006,2.46,none,312,42,20,F,arrival,MIA,LGA
UAL709,7/1/2026 4:01:25 PM,4325,276,250,40.6173860000,-74.0098360000,33.1699982,-0.53,none,288,13,24,F,arrival,ORD,LGA
AAL1046,7/1/2026 4:01:25 PM,3950,283,251,40.7319980000,-73.8939810000,60.3600006,2.46,none,312,42,20,F,arrival,MIA,LGA
UAL709,7/1/2026 4:01:26 PM,4300,275.1,250,40.6179200000,-74.0093990000,33.2900009,-0.53,none,288,13,24,F,arrival,ORD,LGA
UAL2133,7/1/2026 4:01:26 PM,17100,422.1,300,40.8575960000,-75.9952410000,111.4000015,-0.18,none,310,28,-1,F,arrival,IAH,LGA
AAL1046,7/1/2026 4:01:26 PM,3950,282.6,251,40.7323610000,-73.8931270000,60.5299988,2.46,none,312,42,20,F,arrival,MIA,LGA
AAL1046,7/1/2026 4:01:26 PM,3950,282.6,251,40.7326030000,-73.8925450000,60.5299988,2.46,none,312,42,20,F,arrival,MIA,LGA
UAL709,7/1/2026 4:01:26 PM,4300,275.1,250,40.6185610000,-74.0088500000,33.2900009,-0.53,none,288,13,24,F,arrival,ORD,LGA
AAL1046,7/1/2026 4:01:27 PM,3950,282.6,250,40.7329290000,-73.8918580000,60.5299988,0.18,none,295,19,25,F,arrival,MIA,LGA
UAL709,7/1/2026 4:01:27 PM,4300,275.1,250,40.6191090000,-74.0084010000,33.2900009,-0.53,none,288,13,24,F,arrival,ORD,LGA
UAL709,7/1/2026 4:01:27 PM,4275,275.1,250,40.6196140000,-74.0079350000,33.2900009,-0.53,none,288,13,24,F,arrival,ORD,LGA
SWA4044,7/1/2026 4:01:27 PM,35000,471.5,,41.3189390000,-79.0958860000,97.9199982,,none,,,,F,arrival,MDW,LGA
UAL709,7/1/2026 4:01:28 PM,4275,275.1,250,40.6201630000,-74.0074460000,33.2900009,-0.53,none,288,13,24,F,arrival,ORD,LGA
UAL2133,7/1/2026 4:01:28 PM,17025,422.1,300,40.8561060000,-75.9901840000,111.4000015,-0.18,none,310,28,-1,F,arrival,IAH,LGA
UAL709,7/1/2026 4:01:28 PM,4250,275.1,250,40.6208040000,-74.0068970000,33.2900009,-0.53,none,288,13,24,F,arrival,ORD,LGA
UAL709,7/1/2026 4:01:29 PM,4250,275.1,250,40.6212160000,-74.0065310000,33.2900009,-0.53,none,288,13,24,F,arrival,ORD,LGA
UAL709,7/1/2026 4:01:29 PM,4225,275.1,250,40.6216280000,-74.0061650000,33.2900009,-0.53,none,288,13,24,F,arrival,ORD,LGA
UAL709,7/1/2026 4:01:30 PM,4225,275.1,250,40.6221810000,-74.0057160000,33.2900009,-0.53,none,288,13,24,F,arrival,ORD,LGA
UAL2133,7/1/2026 4:01:30 PM,16925,422.1,300,40.8546160000,-75.9851910000,111.4000015,-0.18,none,310,28,-1,F,arrival,IAH,LGA
UAL709,7/1/2026 4:01:30 PM,4225,275.1,250,40.6228330000,-74.0051550000,33.2900009,-0.53,none,288,13,24,F,arrival,ORD,LGA
UAL709,7/1/2026 4:01:31 PM,4200,275.1,250,40.6234590000,-74.0046390000,33.2900009,-0.53,none,288,13,24,F,arrival,ORD,LGA
SWA1078,7/1/2026 4:01:31 PM,37000,464.1,,36.3747550000,-79.3948040000,55.1800003,,none,,,,F,arrival,LAS,LGA
UAL709,7/1/2026 4:01:31 PM,4200,275.1,250,40.6239970000,-74.0041560000,33.2900009,-0.53,none,288,13,24,F,arrival,ORD,LGA
AAL1056,7/1/2026 4:01:31 PM,31150,472.8,283,41.1183010000,-77.3770750000,99.7399979,0.18,none,287,12,-35,F,arrival,DFW,LGA
UAL669,7/1/2026 4:01:31 PM,35000,455.3,,41.5617910000,-81.5513860000,98.7200012,,none,,,,F,arrival,ORD,LGA
UAL709,7/1/2026 4:01:32 PM,4175,275.1,250,40.6244160000,-74.0037810000,33.2900009,-0.53,none,288,13,24,F,arrival,ORD,LGA
UAL2133,7/1/2026 4:01:32 PM,16850,421.7,300,40.8531190000,-75.9801640000,111.2699966,-0.18,none,310,28,-1,F,arrival,IAH,LGA
AAL1046,7/1/2026 4:01:32 PM,3950,283.4,250,40.7363890000,-73.8837280000,60.6300011,0.18,none,294,20,25,F,arrival,MIA,LGA
UAL709,7/1/2026 4:01:32 PM,4175,275.1,250,40.6250670000,-74.0032200000,33.2900009,-0.53,none,288,13,24,F,arrival,ORD,LGA
UAL709,7/1/2026 4:01:33 PM,4150,275.1,250,40.6255650000,-74.0028080000,33.2900009,-0.53,none,288,13,24,F,arrival,ORD,LGA
UAL709,7/1/2026 4:01:33 PM,4150,275.1,250,40.6260910000,-74.0023460000,33.2900009,-0.53,none,288,13,24,F,arrival,ORD,LGA
UAL709,7/1/2026 4:01:34 PM,4150,273.8,250,40.6265570000,-74.0019710000,33.2299995,-0.53,none,288,13,24,F,arrival,ORD,LGA
UAL709,7/1/2026 4:01:34 PM,4125,273.8,250,40.6270750000,-74.0015260000,33.2299995,-0.53,none,288,13,24,F,arrival,ORD,LGA
UAL2133,7/1/2026 4:01:34 PM,16750,421.7,300,40.8514040000,-75.9743920000,111.2699966,-0.18,none,310,28,-1,F,arrival,IAH,LGA
UAL709,7/1/2026 4:01:35 PM,4125,273.8,250,40.6277210000,-74.0009720000,33.2299995,-0.53,none,288,13,24,F,arrival,ORD,LGA
UAL709,7/1/2026 4:01:35 PM,4100,273.8,250,40.6282200000,-74.0004880000,33.2299995,-0.53,none,288,13,24,F,arrival,ORD,LGA
UAL709,7/1/2026 4:01:36 PM,4100,273.8,250,40.6287450000,-74.0000360000,33.2299995,-0.53,none,288,13,24,F,arrival,ORD,LGA
UAL709,7/1/2026 4:01:36 PM,4100,273.8,250,40.6292720000,-73.9995730000,33.2299995,-0.53,none,288,13,24,F,arrival,ORD,LGA
AAL1150,7/1/2026 4:01:36 PM,-25,0,,40.7761800000,-73.8738100000,171.5599976,,none,,,,T,departure,LGA,CLT
UAL2133,7/1/2026 4:01:37 PM,16650,420.8,302,40.8497310000,-75.9686890000,111.3199997,-0.18,none,,,-1,F,arrival,IAH,LGA
UAL709,7/1/2026 4:01:37 PM,4075,273.8,250,40.6299130000,-73.9990230000,33.2299995,-0.53,none,288,13,24,F,arrival,ORD,LGA
AAL1046,7/1/2026 4:01:37 PM,3950,282.6,250,40.7397310000,-73.8759770000,60.5299988,0.18,none,294,20,25,F,arrival,MIA,LGA
SWA4044,7/1/2026 4:01:37 PM,35000,470.5,,41.3159180000,-79.0672610000,97.9400024,,none,,,,F,arrival,MDW,LGA
UAL709,7/1/2026 4:01:37 PM,4075,273.8,250,40.6305540000,-73.9984740000,33.2299995,-0.53,none,288,13,24,F,arrival,ORD,LGA
UAL709,7/1/2026 4:01:38 PM,4050,273.8,250,40.6310720000,-73.9980390000,33.2299995,-0.53,none,,,24,F,arrival,ORD,LGA
UAL709,7/1/2026 4:01:38 PM,4050,273.8,250,40.6317440000,-73.9974980000,33.2299995,-0.53,none,,,24,F,arrival,ORD,LGA
UAL2133,7/1/2026 4:01:39 PM,16575,420.4,302,40.8480060000,-75.9629060000,111.1900024,-0.18,none,,,-1,F,arrival,IAH,LGA
UAL709,7/1/2026 4:01:39 PM,4025,273.8,249,40.6323390000,-73.9969480000,33.2299995,-0.53,none,293,12,25,F,arrival,ORD,LGA
UAL709,7/1/2026 4:01:40 PM,4025,273.8,249,40.6328880000,-73.9964780000,33.2299995,-0.53,none,293,12,25,F,arrival,ORD,LGA
AAL1056,7/1/2026 4:01:41 PM,31000,472.8,283,41.1146110000,-77.3484940000,99.7399979,0,none,296,11,-32,F,arrival,DFW,LGA
SWA1078,7/1/2026 4:01:41 PM,37000,464.1,,36.3878630000,-79.3715290000,55.1800003,,none,,,,F,arrival,LAS,LGA
UAL2133,7/1/2026 4:01:41 PM,16475,419.5,302,40.8463300000,-75.9572250000,111.2399979,-0.18,none,,,-1,F,arrival,IAH,LGA
UAL669,7/1/2026 4:01:42 PM,35000,454.3,,41.5584870000,-81.5228620000,98.7399979,,none,,,,F,arrival,ORD,LGA
AAL1046,7/1/2026 4:01:43 PM,3950,283,250,40.7433470000,-73.8675540000,60.3600006,0.18,none,294,20,25,F,arrival,MIA,LGA
UAL2133,7/1/2026 4:01:43 PM,16425,419.5,302,40.8452000000,-75.9533690000,111.2399979,-0.18,none,,,-1,F,arrival,IAH,LGA
UAL709,7/1/2026 4:01:45 PM,3950,272.9,249,40.6383810000,-73.9917340000,33.3400002,-0.53,none,293,12,25,F,arrival,ORD,LGA
